gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	length_bp
CFD	0.2759531451949135	6.639606342494715	1.4568209010928581	0.14582592809554468	0.2185658918635906	-6.075934365316499	1719
OBSCN	0.06852097144048362	7.758147357293869	0.3717196787365449	0.7102671785667478	0.7781621066493407	-7.061496872742729	27019
PFDN1	-0.12002472639149463	10.164120295983087	-2.3352845255958963	0.01994359548540996	0.04140483026828128	-4.430484729654124	1336
PTK2	0.10507221701063156	11.178260042283299	1.5067359513423464	0.13254236472455658	0.2019345897686031	-6.002621992181613	5136
PTK7	-0.3231642901813636	10.507275475687104	-2.047803091397265	0.041128164041310596	0.07592100901435128	-5.05153409771018	5282
PTK6	-1.9942166640608712	5.018137843551797	-8.636142328780156	8.857011319993832e-17	7.346846157554479e-15	27.34838353724902	2953
RABGAP1	0.08877139357932066	9.716724101479915	1.4786153797933002	0.13990522859657298	0.2110593804050808	-6.044224804351952	5119
PRKAA2	1.0957837424431933	2.830880126849894	4.004556751878806	7.20811155344745e-5	3.66945815695506e-4	0.721820037321927	9355
PRKAA1	0.28279042109651875	9.741639323467231	3.2717702242407904	0.0011464784067901407	0.0037651992307780983	-1.8599501606013629	5254
ITGB3BP	0.28349446789660226	7.425079915433404	2.4953334594975747	0.012921840542425317	0.02878843042170285	-4.050236725332274	2944
PFDN2	-0.0735982306649987	10.354623467230445	-0.9648958038600673	0.3350874496608396	0.43134072209653024	-6.667179949168361	626
CELF4	-0.09616943141546808	2.144649682875264	-0.6404395439712857	0.5221953665604486	0.6129729031902983	-6.926151663477965	3820
CYB5B	-0.10258137377527615	10.71023890063425	-1.8136160248232265	0.07036708875298667	0.11939143240486086	-5.498248907999747	4262
GAL3ST1	0.34801616635397103	3.5958236786469344	1.2412866902428898	0.21511193273697224	0.3008087171793982	-6.364365120067623	2907
POMP	-0.19182591202835103	10.941443763213531	-3.1487286972454025	0.001742981221660124	0.00534878990742636	-2.2448896999314085	1989
GAL3ST4	-0.2863738586616638	9.660222832980972	-2.240310895522484	0.02553191049702532	0.05087178187591215	-4.644484474350966	3162
SCARA3	0.6868315379403794	6.62447822410148	3.2980240802491063	0.0010466740465356317	0.0034925994596304785	-1.775995877142182	3909
TRPC4	0.17832480195955794	2.190625581395349	1.175571315345676	0.24035447695514062	0.32926698886572936	-6.443200952449914	7979
XPA	0.015812971648947342	7.2000188160676535	0.22772547256389403	0.8199575508596484	0.8681654728802776	-7.104465711056262	1584
IL18RAP	0.5363222925786948	2.8841042283298095	2.8577844292213768	0.0044532429976351165	0.011751295468052562	-3.098672899220973	2773
IL17RD	0.1440765791119448	7.715286469344609	0.7196456449861722	0.4720967983369114	0.5665197561772163	-6.872566414234111	8698
ATG16L1	0.15992476026683328	9.265594291754757	2.5689040068167235	0.010506030083855316	0.024143142311073135	-3.8672120639324623	4208
ATG16L2	0.08716602564102552	7.335667864693446	0.7407498479761525	0.45921074508023807	0.5544829640639487	-6.857238114307687	4577
C4orf52	0.1979076375859911	8.103159408033827	1.4859249519610285	0.13796175287886864	0.20870257246776627	-6.0334854230401085	NA
ARHGDIB	0.7353526526996037	10.910162579281184	5.047486142970953	6.386282966199458e-7	6.8599288055500254e-6	5.224631089936162	1556
C3orf36	-0.30880903950385663	2.39858689217759	-2.2926403927203083	0.022304508870050657	0.045506739587790314	-4.527647027171566	1668
C3orf35	-0.16674309464248485	2.360159619450317	-1.414577453297753	0.15784687670955416	0.23349338945129403	-6.136066713131676	NA
C3orf34	0.2047081092349386	6.513659830866808	2.5682331869445783	0.010526099492653446	0.02418249518356976	-3.868904262311687	NA
NANP	0.13897795236606203	7.8032175475687104	1.7362534162503924	0.08316672279858067	0.137265627097165	-5.634081032686054	3803
C3orf39	-0.005896278924327782	9.19366553911205	-0.07218164649565004	0.9424877006412862	0.9580033417089048	-7.127690916683441	NA
C3orf38	0.16651225766103814	8.553816067653276	2.6791902876496283	0.007635875057817934	0.01848093309012699	-3.583169431441226	4504
MATN1	0.19169181259120294	2.694788160676533	1.6348027739555773	0.10275217931270496	0.1637653365387546	-5.803343784269861	3830
MATN3	0.126394746716698	4.390311627906977	0.6492216895371292	0.516508540198203	0.607630990918651	-6.9205173563461235	2557
MATN2	-0.30538476391494696	9.208446723044398	-1.3779480646522984	0.1688675037431033	0.24684800333290308	-6.186787331126482	4133
MATN4	0.05080715290806765	1.8908581395348838	0.32420358453037784	0.7459264659039831	0.8084397700941679	-7.077957149037445	3047
WNT9A	0.11900801282051286	1.6868	0.810858945742104	0.41785232311199805	0.5145304059672706	-6.803144136257248	4005
ENDOG	-0.420871489993746	7.408692811839323	-4.289442048485484	2.170677189810364e-5	1.3458362463361805e-4	1.8569406539550748	1279
STIL	0.2869597039816552	7.824018816067653	2.8365504918418663	0.004755022410822663	0.012406114070746849	-3.157860663309156	6083
PDSS2	0.14120659005628514	8.145342706131078	1.9818859788928291	0.04806733597564917	0.08665838924962262	-5.18266262089873	3752
C15orf62	-0.6396810506566604	4.408429175475687	-5.422340162925915	9.37576495699143e-8	1.37366247683878e-6	7.071514507702382	2470
C15orf63	-0.2929867964352721	9.859068710359407	-3.8850932538714718	1.1679336973015847e-4	5.486883021876781e-4	0.26751833681851167	NA
CES3	0.012733901396706285	3.753432135306554	0.05723126676436593	0.9543850149746071	0.9669845457090036	-7.128654239833786	3858
CES2	-0.30346762038774233	10.070247145877378	-5.1456474964062515	3.9067923823136884e-7	4.541058604891721e-6	5.696899766524226	3868
EBF3	0.8606473942047113	5.19265644820296	3.658878269598303	2.8166785683608764e-4	0.001152207442260499	-0.55733692513716	5106
EBF2	1.4277737752762143	2.449160042283298	8.299887153544912	1.0868710218906129e-15	8.226161135267938e-14	24.887274793198053	5166
EBF1	0.4973760110485723	6.257006765327696	3.4304191269407704	6.551597989697633e-4	0.0023555920617949633	-1.3428281824199564	5405
KBTBD10	-0.49998269230769216	4.6138327695560255	-3.2564111906810873	0.001208893850484757	0.003944937929736072	-1.9087724219707987	NA
FFAR2	-0.48912868459453857	3.2095945031712474	-2.9196187112765077	0.0036709549088696928	0.010000292490176785	-2.9238878032344564	2177
CES8	-0.49516803992078406	2.8959974630021144	-2.5922336895625793	0.009828964185383164	0.0228074184488179	-3.8080937096351195	NA
LMNA	-0.49358325255367935	14.204816490486257	-5.393507830612394	1.0910571624275796e-7	1.5582193770183104e-6	6.92529253690631	3616
BDH2	0.09947334531999177	8.842998942917548	1.0930040420804559	0.2749454352857389	0.36736933201537386	-6.536209950379322	3175
ENDOU	-1.6921229857202422	1.9720957716701903	-8.60653269441165	1.1072446574485824e-16	9.092693126967759e-15	27.12913589417488	2378
BDH1	-0.48205247289972913	8.51930042283298	-3.177501175259338	0.0015822228554671668	0.004943204903593827	-2.1561465866400287	7976
DDX23	-0.011534315718157159	11.178964270613108	-0.275061098238709	0.7833887710416612	0.838582883112054	-7.0926173184450745	3721
DDX21	0.51185989941630206	10.488805073995772	4.517985489939953	7.886335944802254e-6	5.743910490351761e-5	2.81959046792808	4776
DDX20	0.1599727642276425	8.793149048625793	2.3237255537531727	0.020560873256003157	0.042423590748316066	-4.456994125242771	7416
DDX27	0.014342065353345831	10.718074207188161	0.2811079984278861	0.7787498416763904	0.8349047675225122	-7.09094308960393	4929
ZNF157	0.25337960444027513	1.503363424947146	1.9342102932182752	0.053680226644847354	0.09504571393003158	-5.274874417638975	2516
DDX25	-0.40032723056076736	3.5929035940803384	-1.5460144229401993	0.12276642733491988	0.18944747486443936	-5.9432125947167975	7424
DDX24	0.04691602824682118	11.76724756871036	0.8954745154742777	0.37098654519821506	0.46796111894636705	-6.7313663056255955	5573
ERBB2	-0.46431435532624554	10.22316532769556	-3.8222931951680583	1.4978913378984208e-4	6.780972252933755e-4	0.033850311572177993	4930
HLA-DMB	0.7381263211382114	9.585919661733616	3.984205256791719	7.832578614196941e-5	3.921127591192624e-4	0.6435139641825494	4569
DDX28	-0.2746428757556806	8.514487949260042	-4.362266810563763	1.5796201397939727e-5	1.031968224979165e-4	2.1586964674778084	2317
UNC13D	-0.022821440483636005	8.31803868921776	-0.12601606224080844	0.8997724810078357	0.9278497663133479	-7.12237846003865	4382
TSNAX	0.4078629117156558	10.293331923890063	3.983567968072133	7.852938400626788e-5	3.929819021690871e-4	0.6410679024590884	5629
ZNF90	-0.17931183031061074	6.59698710359408	-1.3753855774125368	0.1696595131271494	0.24762177584646775	-6.190286220891992	3744
RPL32P3	0.13022603710652486	6.585931289640592	1.1982819310583108	0.2314041586989437	0.3192156813767388	-6.416437875220971	275
ZNF92	0.41187161507191983	7.196216913319239	3.3885129133907372	7.611364210204124e-4	0.002672846820363321	-1.4816906535179513	3165
ZNF578	-0.0029816682301440603	3.9318710359408033	-0.01563854982328462	0.9875293103220157	0.9908474184573759	-7.130163310936611	6768
UNC13B	-0.11345040129247462	9.683453911205074	-1.3304142156199257	0.18401950298522843	0.2643982431134102	-6.250639172526338	14600
PI4KAP1	0.03436437617260802	8.133807610993658	0.39631394064505937	0.6920512215687605	0.7628594514189962	-7.052094799926927	1703
FLVCR2	0.28502843443819065	6.608019873150106	2.128943333185693	0.033772218360021304	0.06422078434004747	-4.884336095165017	3629
FBXO18	0.06354840264748808	10.510053699788584	1.1795765905287103	0.23875846455224012	0.3274082843621935	-6.438517952027723	NA
DCTD	-0.06073550917239949	10.679129175475687	-0.9849470410585645	0.3251509678217587	0.4207959118763251	-6.647752567755049	3655
RAET1E	-1.6760285569105693	1.704722621564482	-9.27219151725928	6.385259151739382e-19	6.279730317854348e-17	32.19604305433477	6524
UBE2J1	0.32454552845528456	10.590586680761099	4.267940117081388	2.382210939584581e-5	1.453396451401826e-4	1.7687437843384313	4241
FKBP10	-0.22337959922868508	12.3307	-1.5797149381372428	0.11483720165239239	0.1793028044432829	-5.891033736738464	2946
FKBP11	-0.05612192516155926	10.273215856236787	-0.42924939200293566	0.6679361869970448	0.7422522839968895	-7.0385614801500695	4957
TBX21	0.7796741426933498	4.370363002114165	3.475068673207908	5.575025236117926e-4	0.0020585479873651263	-1.1930991370903445	2650
FAM3A	-0.25926776891807374	9.762829598308668	-3.4314422897712262	6.527533879790082e-4	0.0023495116467602962	-1.3394174671732602	3995
C12orf10	-0.28542381436314374	9.862320718816068	-4.047583883520346	6.0397232524566656e-5	3.166179849931321e-4	0.8886203683161149	NA
FAM3C	0.23768264019178642	10.31734376321353	2.253037987469788	0.02471179307705639	0.049471780777373735	-4.616311656808399	3867
FAM3D	-0.4126487752762145	1.3627412262156449	-2.572347113657694	0.010403556605787389	0.02394786456810821	-3.858519779647353	1455
C20orf12	0.15604493954554924	5.799098308668076	1.6613176561480154	0.09730877876654839	0.15654808330510245	-5.7600774921043145	NA
C20orf11	-0.05692274338128016	10.648331501057083	-1.0535961475259459	0.29260291325683335	0.38650656770051195	-6.578226736719401	NA
FBXO15	-0.2835217114863454	3.1702594080338264	-2.060655930945363	0.03987921701104942	0.0740002553597871	-5.025474007229459	3187
VPS16	-0.1037603658536587	10.266828752642706	-1.7626771466573983	0.07859730121150137	0.131040714150614	-5.5883436167923035	2815
PDPN	-0.46357051542630834	6.5919302325581395	-2.198380639136992	0.02840314648863366	0.0555547550231415	-4.736196041897868	3104
GGPS1	0.1475757244110902	9.50083932346723	2.602379786285077	0.009546879105737883	0.02226610940537333	-3.7822210044171642	4291
WSCD2	0.5597597691265371	1.49318266384778	3.1055031581577404	0.002013008021106384	0.0060430714199691555	-2.3767650344691713	5082
NACA2	-0.16582933604336036	6.586857082452431	-1.951470850529664	0.051587800336434474	0.09189566515462037	-5.241745085056417	799
C9orf169	-2.1974731550969353	3.1401710359408033	-12.208829413915204	5.2095220462325095e-30	1.0563109887323795e-27	57.36581224488359	NA
PROX1	1.0085245648321868	3.8458742071881606	4.761644703458528	2.5531605657681174e-6	2.198904516632174e-5	3.896308208517242	8468
C9orf163	-0.21953604075463812	2.5923638477801267	-2.0063706985986167	0.04538245738535061	0.08254279956777391	-5.134447328970958	2573
C9orf167	0.7027826219512192	7.252672093023256	4.403511822847423	1.3168064297961737e-5	8.881818810255587e-5	2.331650239828072	NA
PARD6A	0.05576632270168872	5.960270190274842	0.4305774344930571	0.6669707434574984	0.7414598274364393	-7.0379931799919415	1490
CLK2P	-0.04671084271419639	4.146629809725159	-0.6162012367768762	0.5380565707876089	0.6272702356538937	-6.941304601965182	NA
PLA2G6	-0.19009063477173221	8.331634038054968	-1.748081263406177	0.08109533399165511	0.1344820037842229	-5.613692257622381	3299
PLA2G7	0.9568652178444863	6.5692031712473575	4.707900915529252	3.2883012422711297e-6	2.716652897538281e-5	3.654366283196536	1915
MARCKS	0.022789769647696252	11.805553911205074	0.24484006411060824	0.806685907987956	0.8576520813564339	-7.100439240668214	4296
CCDC76	0.44066275015634787	7.315771881606765	3.526951854704047	4.611403268791981e-4	0.0017511603996910865	-1.016780881147966	NA
CCDC77	0.14131576245570154	7.682350951374207	1.9708651346071115	0.04931883633370262	0.08851628979835338	-5.204174842293602	3378
CCDC75	0.6734099124452785	5.885333615221987	5.226251469977952	2.594404560689806e-7	3.2037970304337873e-6	6.090732841895882	NA
CCDC72	-0.2580700698353138	10.22544376321353	-3.9937306661572745	7.53399348993687e-5	3.8026523994690584e-4	0.6801363848319326	NA
CCDC73	0.125465243902439	4.727203805496829	1.3774121647200086	0.16903282531243766	0.24694911996412855	-6.187519609361428	4381
CCDC71	-0.13572229779028558	8.990954968287527	-2.3461900672749496	0.019376152657006807	0.04044661047771731	-4.405356076124846	3267
FPR1	0.7391059959349588	6.117983932346723	3.9232074807386685	1.0026035331451838e-4	0.00048417407904664806	0.41105343028931607	1965
FPR2	0.7807994710235561	2.985971670190275	4.14446525830557	4.032652271380703e-5	2.2535895361662682e-4	1.2702323081472287	2621
FPR3	0.8548095215759846	7.854577167019028	4.832871781143755	1.8191233674157609e-6	1.658006780601357e-5	4.220735797882719	2778
CCDC78	-0.5140092140921406	6.052807610993658	-3.14542546587921	0.001762373112147138	0.005400226864534439	-2.255029121334257	3458
CGRRF1	0.34819300604544506	6.956730866807611	3.7025965781076393	2.3841738986588571e-4	0.001004300387575611	-0.40155010758097376	2309
TMEM109	-0.12259113769022321	11.64453932346723	-1.9358597407227327	0.05347724623242376	0.09474760432808282	-5.2717210420338025	2719
TMEM108	0.6885753231186156	5.748097251585624	3.198063065877745	0.0014758425977320212	0.004672174021810084	-2.0922489299693563	4833
HIST3H2BB	0.051769527829893795	1.7444156448202959	0.49910568318993337	0.6179357539793209	0.6998811684267545	-7.006286468747317	NA
HOPX	-0.7998306180946425	5.577490274841438	-3.650919679680139	2.9029430571771066e-4	0.0011813165701456095	-0.5855063025277687	3203
SPARCL1	0.7900341228893057	10.336758562367864	4.085362461333359	5.164577939075857e-5	2.775622646314852e-4	1.0364086679299458	3718
FOXH1	-0.31034247446320606	2.0606281183932347	-2.645697902078511	0.008422294121947784	0.020070771714868024	-3.6706548287223937	2017
TMEM107	-0.1484736684386074	7.8113784355179705	-1.9807216513464894	0.04819827691154238	0.08685631994680404	-5.184940913048444	2358
SMPDL3B	0.39689914269334997	4.146524947145878	1.681791422394843	0.0932659523798426	0.1510948906970344	-5.726198426185848	1975
GHITM	0.06725027100270992	11.531513742071882	1.200668288498757	0.23047766088361957	0.31817812073233315	-6.413596146091058	6244
LOC100127888	-1.317202673545966	7.127032135306554	-4.90516227385655	1.2840159916948379e-6	1.2253735414059278e-5	4.554491507134765	NA
TRANK1	0.8726714691473835	8.295330021141648	5.584725383593075	3.94316988412833e-8	6.48924069909055e-7	7.907753726678589	11776
SPEN	0.2466021159057744	10.884284778012685	4.496432822109773	8.6924941587572e-6	6.250679687540641e-5	2.7268736701686382	13500
OSGIN2	0.3531490228267671	8.819473150105708	4.4389960565728925	1.1246150171596326e-5	7.796824416137529e-5	2.4816973483634914	4230
SYT3	-0.08845015634771751	2.565959196617336	-0.37236378516495927	0.709787937482131	0.7777927065123112	-7.061258312284385	3614
FKBP1B	-0.4962454893683556	6.061312684989429	-2.851259663197023	0.004544068889557144	0.011942996870233083	-3.116905745116691	1601
FKBP1A	-0.14828724463206203	12.795725792811838	-2.2228061138676467	0.026698348751645364	0.05275429257663901	-4.682976759509243	3564
SLAIN2	0.20367983375026047	9.885414376321354	3.331679461842113	9.304938257622899e-4	0.0031549196107183834	-1.6674178474592987	6081
MANEAL	-0.23335393475088584	8.139594714587737	-1.1039077480124617	0.2701915510660157	0.3624737967778444	-6.524313200419592	2640
SARS	-0.02899302949760228	11.70941733615222	-0.5061428388257675	0.6129909475468398	0.6954316034060439	-7.002766127958999	NA
STAT6	-0.18155060715030216	11.934872304439747	-2.9319359799413	0.0035309681209231445	0.009684806349038365	-2.8886398252883287	4545
ZFYVE26	-0.004135780175109471	10.328184143763213	-0.056405693956859744	0.9550423136413785	0.9674714709952508	-7.128700951135223	9719
STOML2	0.03268526162184695	10.738306342494715	0.5180869268122594	0.6046385838365136	0.6877612092894867	-6.9966783945241975	1572
STOML1	-0.22248111840733806	8.389823044397463	-2.913965425603333	0.0037368844107004357	0.010161355887639728	-2.940017728366011	6280
PIP5K1P1	0.1749503491765687	1.2809276955602538	2.284918210271194	0.02275716580576528	0.04628922577711657	-4.545054347067419	1656
FBLIM1	-0.14440287940379407	9.284009936575053	-0.9842556791623365	0.3254904223537034	0.42109922778552383	-6.64842895937149	3820
RPN1	0.0324914243277049	12.778950317124735	0.5800516480074005	0.5621545302409965	0.6488282505044362	-6.962819714725374	2329
FAM10A4	0.17833190535751534	8.63058689217759	2.3985432879730006	0.016844697353996935	0.03596688889002154	-4.283131510803496	NA
TRPT1	-0.2284598655409627	8.493870401691332	-2.9264931290355523	0.003592214602257681	0.009824901353452148	-2.9042331240125874	1809
DAXX	-0.04287412966437353	10.862583509513742	-0.8018366513555003	0.42304796854886184	0.5192153516250565	-6.810378801769262	3407
CDC16	-0.2318441473837814	11.01003023255814	-2.8826049452377163	0.004122624354861889	0.011015126468887533	-3.0289474131482486	2366
AHNAK	-0.29715734834271423	13.562371881606765	-2.3501517886898995	0.019173612767315537	0.040093091516419814	-4.396200749009368	18761
NT5E	-0.04115652230560771	8.151234038054968	-0.16872828734049464	0.8660821250085623	0.9023850290898229	-7.116110536518073	3918
TMEM40	-3.1191965082343125	1.4168733615221987	-13.537938507980105	1.5029265039032069e-35	5.2519287021502696e-33	69.96562531254877	2025
ZNF431	0.2848496873045656	6.304291966173362	2.6923135535485043	0.007346191072619991	0.017895247418616898	-3.54859905204298	13894
LGALS9C	0.013031238273921159	4.011200634249471	0.08481301921750259	0.9324457385264437	0.9506200378372633	-7.126703555644884	2947
UNC50	0.042161676568688806	8.973009725158562	0.8730520650118726	0.3830753513853207	0.4800661085354267	-6.751077945248946	2172
NKAIN4	-0.5887742365019812	5.480590063424947	-2.147272092449812	0.032276614296584426	0.06186382462447224	-4.845686413165929	1421
MAP1A	0.42670973003960805	8.331189640591965	2.9287780910130343	0.0035664123915177814	0.009760832714262297	-2.8976949949085222	10553
MAP1B	0.3320278898269752	9.837855602536997	1.8508105943064754	0.06481685798856325	0.11145975035118447	-5.430865287102944	11790
TMEM200C	0.8915871794871794	2.6485972515856235	4.108768975416332	4.684207472496674e-5	2.5610327406220163e-4	1.128640228457261	10638
IGSF9B	0.3461908849280797	2.8723054968287527	1.6913194909325648	0.09143101561940352	0.14866224287055868	-5.710291703843653	17159
PDCL3	-0.0400663643944131	8.577500845665963	-0.8141589076275064	0.41596144084248377	0.5125094301873183	-6.800477848702165	1786
LBX2	-0.02147711590577427	5.011516279069768	-0.1337865666108754	0.893627951763246	0.923484897738599	-7.121373329851824	1452
UNC5C	0.49485611840733823	2.6756890063424947	2.3037130972567414	0.02166918466130386	0.04438143021290118	-4.502587210994513	9642
VGF	-1.1015402595372115	9.45553002114165	-2.554119141907977	0.010956417976222235	0.02498933604242105	-3.9044109081739347	2551
CCM2	-0.25076149937460906	10.27308287526427	-3.2292503539635957	0.0013270349862042922	0.004272735270225308	-1.9945716717664608	5304
TBC1D4	0.8461158823222849	9.916255602536998	5.44566847993154	8.290045951745017e-8	1.2310643283133829e-6	7.190258231288576	7588
MAP1S	0.0528663670002084	10.202514587737843	0.6082535921894197	0.5433097090705394	0.6319183246069358	-6.946146136235883	3399
FRMD8	-0.19688258547008564	10.805811416490487	-2.388982341078356	0.017284017426125738	0.03673301011991319	-4.305649171676961	3728
ZNF430	0.5614468886804255	6.034659408033827	4.841494281542911	1.7453984242117022e-6	1.597905447004069e-5	4.260349284908964	3886
ZSCAN5A	0.0018710782780903823	5.609724101479915	0.018475953450648796	0.9852669103059707	0.9894841466837021	-7.13011511547535	3805
IMMP1L	-0.034614527308734634	5.658018393234673	-0.49510494140490774	0.6207547411699836	0.7020468959318629	-7.008265889440541	1905
FRMD5	0.047703384928080184	6.54893488372093	0.19676756266351797	0.844093519741305	0.8865761954486917	-7.111008251163678	5059
FRMD6	0.1838483609547636	10.37322600422833	1.4159386586882121	0.1574482333182937	0.23298763708619294	-6.13415642888774	5259
PLCD4	-0.5697966828225975	6.794531501057082	-5.02511867316243	7.134647669999728e-7	7.5115034187227905e-6	5.118217523652691	4350
PKNOX2	-0.6232263967062746	8.999852431289641	-2.7724016968052467	0.005782895867089707	0.014629878066963847	-3.3340805439742964	4701
FRMD3	0.9020144856160094	4.8548866807610995	5.115694114264156	4.542567375866682e-7	5.1524258688697786e-6	5.551940787203446	5260
SNRPF	-0.26810177454659134	9.411047568710359	-3.736305964514898	2.0942580497515035e-4	9.021944950751985e-4	-0.28024708880279015	815
TMEM200B	-0.32586467062747515	5.3929169133192385	-1.398379078564168	0.16265117912958552	0.23930690370190025	-6.158659314186897	2582
DSCR9	-0.228766317490098	2.385327484143763	-1.739957072222515	0.0825135339315192	0.1363931442523421	-5.627711387935715	3302
CYorf15B	0.23618315874504958	3.670905708245243	0.6527389185348434	0.5142400945473415	0.605613029746561	-6.918239290839329	NA
CYorf15A	0.5549217219095276	4.054986257928118	1.4426909196248736	0.14976602503709568	0.2234111893923033	-6.096243203776312	NA
GNAS	0.08373275745257476	14.80633467230444	1.0545007770303336	0.292189196992771	0.3861063135738411	-6.577279436441619	7318
MED13L	0.33428018032103407	10.319063636363637	4.315276307209514	1.9402080989967294e-5	1.2242019907000493e-4	1.9634499833005723	9885
DSCR4	0.2896371013133206	1.5294556025369979	1.2882584664861396	0.19828259877545312	0.2809830372983643	-6.3054051354611245	1098
PTCD2	0.25332088284344395	7.148701268498943	3.583365682204507	3.7417926299364247e-4	0.0014683784255851095	-0.8222650905652067	11145
PTCD3	0.07681122576610393	10.170034038054968	1.1927271112366555	0.23357107509520975	0.3216375733515322	-6.423030917352559	6681
DSCR3	0.019184122889305853	10.32594778012685	0.32261034301123626	0.7471321573213137	0.8093726371509303	-7.078470141638913	NA
PTCD1	-0.29179976026683363	9.466601479915433	-4.410007769191824	1.2793849529575871e-5	8.668571974989857e-5	2.359058025780694	5464
PDE7A	0.29540050813008134	8.334362367864694	2.760021480728328	0.0060029622534660656	0.015109984988647763	-3.3676362085658695	6961
ZNF433	-0.1742669376693767	5.2660496828752645	-1.3043352846765819	0.1927502557443659	0.27439804111514826	-6.284725726393573	2524
SIX5	-0.208286814675839	9.063036786469345	-2.766947642532505	0.005878909733215182	0.014843230354854136	-3.3488792387413446	3344
GNAL	-1.1800211903272877	5.645537632135307	-4.548522727993471	6.86551988412625e-6	5.090713254035645e-5	2.9516958529069264	6227
HLTF	0.6361309959349594	9.794025369978858	5.649513647928272	2.7746609221857938e-8	4.82233132126767e-7	8.247456493803046	5418
AGFG2	0.047822185741088145	8.861990063424948	0.5996131253504756	0.5490496917643071	0.6371165554065882	-6.951338527746946	4865
AGFG1	0.23710294976026708	10.551912684989428	3.678076261892567	2.618356491878981e-4	0.001087329633947418	-0.4891345100829323	8677
DPF2	0.012201302897644348	10.236722410147992	0.2297178703246566	0.8184097870331634	0.866917919524842	-7.104011966405195	4840
DPF3	0.632159743068584	4.040265750528541	3.4450722081990315	6.214733951931069e-4	0.002254711518147026	-1.2938898202928533	11413
DPF1	-0.20569082760058338	4.435858139534884	-1.2334393740757594	0.21802122744495483	0.30412609474740426	-6.374003238701182	2356
ASNA1	-0.22828772930998548	10.655471035940803	-3.852491006036693	1.3295273093613685e-4	6.135475282087979e-4	0.14577259754294136	NA
RPS12	-0.14354794663331255	13.711852854122622	-1.6158921868390084	0.10678085418121964	0.16892397891276745	-5.83378108698786	775
WNT16	-0.3003861241400876	2.0788866807610993	-1.350922743422017	0.177362693917562	0.2566071956397144	-6.223362997484534	3150
CRYGS	-0.24123293985824484	3.5446086680761097	-1.7959348299648368	0.07313957888199195	0.12343243357560992	-5.529808221388064	1536
RPL18A	-0.10136854544506968	11.415828329809726	-1.1078798429506371	0.268473850668321	0.3606588028281126	-6.519950200354271	1391
SIX1	0.6061804252657915	5.705582241014799	3.2686478699797052	0.001158922917233529	0.0038007488004479797	-1.8698950091246376	4005
KRT2	-2.667207731394621	1.4694002114164906	-9.55587921233658	6.562392552265501e-20	6.7786625961263265e-18	34.43447607982762	2450
KRT1	-5.791130003126954	2.7670782241014797	-14.0792708999491	7.047358382169907e-38	3.0459424754936464e-35	75.26484969501188	2451
FST	-0.48544442359808215	5.36543023255814	-1.721776717713796	0.08576040877716393	0.14068407448623055	-5.658850109401944	2538
SIX2	-0.7063014149468418	3.2506097251585624	-3.6484347003501263	2.930333925779835e-4	0.0011912822870546538	-0.5942776557780434	2209
KRT4	0.47778918073796117	2.0902746300211414	1.4460055282055537	0.14883452161797608	0.22220327088934091	-6.091496773200448	2141
CLEC18A	0.29594056180946426	2.7332577167019028	1.8072200263664804	0.07135985521892713	0.12087605838651601	-5.509700382821412	3660
CEND1	0.005334524181780297	3.3569837209302325	0.02599816617512153	0.9792697078618888	0.9851124027226821	-7.129948544718571	1730
DACT1	0.21894654471544703	6.795331078224102	1.3189509709748652	0.18782037279479188	0.2688714200977653	-6.265704729353261	3828
DACT3	-0.07200588388576218	6.691420507399577	-0.38750748073855196	0.6985539635568332	0.7681474489459982	-7.055530542432138	3085
DACT2	-0.3605365983948304	3.0519866807610994	-1.4892489087842473	0.13708486223320163	0.20756723308915861	-6.028584423174765	2997
VPS45	0.0580066187200333	9.854364059196618	0.9424652184477866	0.3464330745474864	0.4431321508074701	-6.688440991275969	4196
VPS41	0.15278581405044844	10.545519238900635	2.008578845951318	0.04514668048559929	0.08220499781546373	-5.1300704336163125	5854
BCAP29	0.1800332369189078	10.547245877378435	1.730777780782735	0.08414022164500798	0.1385660283061878	-5.643473875702966	6163
SLC15A4	-0.09331929070252229	10.012432769556025	-1.1844560169344727	0.236824277644285	0.32534176690990085	-6.432791491414642	2941
TMCC1	0.04740181363352082	8.712725581395349	0.847970884056956	0.3968808085698067	0.49404050325530585	-6.772536512733479	6726
TMCC2	-0.36955298884719623	9.606262367864693	-2.8118451280927133	0.0051294632649561715	0.013240029021474174	-3.2261915683133893	3968
ECT2L	0.013410027100271045	1.8656615221987316	0.1379820268064784	0.890313031038471	0.9209284054525664	-7.120805643913322	4507
MGC23284	0.17878176464456969	5.4906782241014795	1.8228586949144416	0.06895257786532706	0.1173916387332986	-5.481630235584623	NA
SDR42E1	-0.9024969929122372	2.7386359408033827	-4.109886013007916	4.662407250595982e-5	2.5499625935327476e-4	1.1330494363465782	11548
TAS2R31	0.11825042474463211	1.3304589852008457	1.117533125373428	0.2643307428791975	0.3561345978290776	-6.509281959973625	1021
NMNAT2	0.3675922920575363	3.6600974630021144	1.8961282892199696	0.05854900437274585	0.10227705252265239	-5.346942799162829	5448
LOC147804	-0.26139400406504043	6.998667019027484	-2.7356333195611917	0.006458828461493952	0.016080005858962663	-3.4333201879884103	NA
